Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,dlPredict,dlResidual,drfPredict,drfResidual,gbmPredict,gbmResidual,glmPredict,glmResidual
41,6,1437807600000,6217,469,1,0,0,0,d,c,1180,,,1,31,2013,"Jan,Apr,Jul,Oct",5326.399945230776,890.6000547692238,5553.79166015625,663.2083398437499,5271.440623633152,945.5593763668476,5562.102885057189,654.8971149428107
44,6,1437807600000,2755,346,1,0,0,0,a,a,540,6,2011,0,,,,3140.0298235584482,-385.02982355844824,3145.603759765625,-390.603759765625,3180.119076065308,-425.11907606530804,5309.435504013818,-2554.435504013818
46,6,1437807600000,5257,651,1,0,0,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",4905.916834841005,351.08316515899514,5274.92,-17.920000000000073,5404.428873590714,-147.42887359071392,5662.290532475774,-405.29053247577394
48,6,1437807600000,2090,217,1,0,0,0,a,a,1060,5,2012,0,,,,2267.4209579924564,-177.42095799245635,2208.619719238281,-118.61971923828105,1963.400557450539,126.59944254946095,5119.79407795408,-3029.7940779540804
52,6,1437807600000,6117,442,1,0,0,0,d,c,450,4,2014,1,39,2010,"Jan,Apr,Jul,Oct",5461.2605898357515,655.7394101642485,5615.42,501.5799999999999,5229.3823156278195,887.6176843721805,5579.963887269667,537.0361127303331
58,6,1437807600000,6841,545,1,0,0,0,a,c,7340,5,2008,1,27,2012,"Jan,Apr,Jul,Oct",6153.295633831424,687.7043661685757,6585.56599609375,255.43400390624993,5883.634620539433,957.365379460567,5662.810902340134,1178.189097659866
67,6,1437807600000,6107,587,1,0,0,0,a,c,410,2,2006,0,,,,5750.869468843838,356.13053115616185,5538.214462890625,568.7855371093747,4958.457538894898,1148.5424611051021,5812.382185849652,294.61781415034784
69,6,1437807600000,7556,930,1,0,0,0,c,c,1130,,,1,40,2011,"Jan,Apr,Jul,Oct",7682.019423265687,-126.01942326568678,8008.14021484375,-452.1402148437501,7885.925497941262,-329.9254979412617,6278.016694744409,1277.9833052555914
79,6,1437807600000,4167,435,1,0,0,0,a,a,3320,,,0,,,,4108.922837435015,58.077162564984974,3887.8870458984375,279.11295410156254,4036.8569351952137,130.14306480478626,5445.409468120721,-1278.4094681207207
80,6,1437807600000,9261,684,1,0,0,0,d,a,7910,,,0,,,,7393.413686430359,1867.5863135696409,7451.55736328125,1809.4426367187498,7162.50070259679,2098.49929740321,5879.232714511134,3381.767285488866
81,6,1437807600000,9060,718,1,0,0,0,a,a,2370,3,2011,1,40,2014,"Jan,Apr,Jul,Oct",6934.696315910975,2125.3036840890254,7244.25,1815.75,7024.371202505714,2035.6287974942861,5810.923329277284,3249.076670722716
83,6,1437807600000,2303,223,1,0,0,0,a,a,2710,,,0,,,,2249.5434483478793,53.45655165212065,2212.2109692382815,90.78903076171855,2170.149310759789,132.85068924021107,5121.130415120162,-2818.130415120162
88,6,1437807600000,1991,212,1,0,0,0,a,a,10690,10,2005,0,,,,1979.1512645435696,11.848735456430404,2121.971716308594,-130.97171630859384,2054.967071406132,-63.96707140613216,5113.286115257244,-3122.286115257244
97,6,1437807600000,4839,433,1,0,0,0,d,c,8980,,,0,,,,5299.410716644489,-460.4107166444892,4925.12759765625,-86.12759765625015,4864.16746174503,-25.16746174502987,5623.7202394375345,-784.7202394375345
99,6,1437807600000,5192,512,1,0,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec",5055.460390240052,136.53960975994778,4886.536669921875,305.4633300781252,5000.047393090612,191.95260690938812,5560.0382070623455,-368.03820706234546
101,6,1437807600000,6090,665,1,0,0,0,d,c,2440,,,1,22,2012,"Mar,Jun,Sept,Dec",7332.018750904027,-1242.018750904027,7355.056669921875,-1265.0566699218753,7214.310192502624,-1124.310192502624,5836.051823885471,253.9481761145289
106,6,1437807600000,5801,539,1,0,0,0,a,a,1390,8,2013,0,,,,4894.2929079157675,906.7070920842325,4954.06470703125,846.9352929687502,4606.461501411683,1194.5384985883175,5597.456704315293,203.54329568470712
112,6,1437807600000,5574,691,1,0,0,1,a,a,1630,9,2009,0,,,,5665.24806328482,-91.24806328482009,5906.021513671875,-332.02151367187525,5697.891487523502,-123.89148752350229,6083.587623176834,-509.5876231768343
120,6,1437807600000,6768,544,1,0,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct",6634.715343982163,133.28465601783682,6201.81,566.1899999999996,5909.509936727172,858.4900632728277,5585.522116103239,1182.4778838967613
123,6,1437807600000,3430,415,1,0,0,0,a,a,16760,9,2011,0,,,,3985.6218592292194,-555.6218592292194,3654.963173828125,-224.96317382812504,4028.3718479793133,-598.3718479793133,5448.1745186747285,-2018.1745186747285
125,6,1437807600000,8260,1145,1,0,0,0,a,a,760,12,2005,0,,,,8500.012871002764,-240.01287100276386,8360.15193359375,-100.15193359375007,8920.839872821754,-660.8398728217544,6493.858636207791,1766.1413637922087
126,6,1437807600000,3515,339,1,0,0,0,d,a,3370,10,2014,1,18,2011,"Feb,May,Aug,Nov",4218.476170526275,-703.4761705262754,3952.63,-437.6300000000001,3729.069846085793,-214.06984608579296,5215.72111322917,-1700.7211132291704
127,6,1437807600000,5162,685,1,0,0,0,d,a,1350,12,2005,1,13,2010,"Jan,Apr,Jul,Oct",6433.2021132014315,-1271.2021132014315,6958.79,-1796.79,7062.287523440606,-1900.2875234406056,5728.32437969977,-566.3243796997704
132,6,1437807600000,7389,668,1,0,0,0,d,c,1040,,,1,27,2012,"Jan,Apr,Jul,Oct",7422.230371801196,-33.23037180119627,7105.05,283.9499999999998,7079.203315428978,309.7966845710216,5862.6614375903155,1526.3385624096845
137,6,1437807600000,5439,650,1,0,0,0,a,a,1730,7,2015,1,40,2014,"Jan,Apr,Jul,Oct",6224.203568528919,-785.2035685289193,6094.606669921875,-655.6066699218754,6187.19742732454,-748.1974273245396,5690.415785740042,-251.41578574004234
139,6,1437807600000,5409,375,1,0,0,0,a,a,1700,1,2008,1,14,2011,"Jan,Apr,Jul,Oct",3486.8290574311964,1922.1709425688036,3893.9325,1515.0675,3641.6026233952107,1767.3973766047893,5259.969325929938,149.03067407006165
158,6,1437807600000,8667,570,1,0,0,0,d,c,11840,,,1,31,2009,"Feb,May,Aug,Nov",7725.024737679489,941.9752623205113,7557.596259765625,1109.4037402343747,7192.627746678478,1474.3722533215223,5769.0041460438515,2897.9958539561485
159,6,1437807600000,7173,673,1,0,0,0,d,a,8530,3,2013,0,,,,7109.964540044173,63.03545995582681,6626.55333984375,546.4466601562499,7080.255925871021,92.74407412897926,5884.998976012663,1288.0010239873372
160,6,1437807600000,5113,512,1,0,0,0,d,c,17110,11,2005,0,,,,5246.187191771011,-133.18719177101138,5094.374921875,18.625078125000073,5602.724515147096,-489.7245151470961,5748.134947541344,-635.1349475413444
163,6,1437807600000,5025,571,1,0,0,0,a,a,1480,4,2009,0,,,,4986.354036550816,38.64596344918391,5295.003422851562,-270.0034228515624,4872.950039676911,152.04996032308918,5660.196889782819,-635.1968897828192
165,6,1437807600000,3066,325,1,0,0,0,a,a,3720,4,2005,1,13,2010,"Jan,Apr,Jul,Oct",3535.965052413016,-469.9650524130161,2953.8333349609375,112.16666503906254,2882.540882758385,183.45911724161488,5180.513107572944,-2114.513107572944
168,6,1437807600000,4932,477,1,0,0,0,a,a,12540,,,0,,,,4522.253317470267,409.74668252973333,4645.56505859375,286.4349414062499,4663.008823744542,268.9911762554584,5535.37168364058,-603.3716836405802
170,6,1437807600000,2589,271,1,0,0,0,a,a,1070,5,2015,1,14,2011,"Jan,Apr,Jul,Oct",2855.3375774376564,-266.33757743765636,2625.4053369140624,-36.405336914062445,2623.992894105202,-34.99289410520214,5087.213204640982,-2498.2132046409824
171,6,1437807600000,4965,487,1,0,0,0,a,a,2640,,,0,,,,4501.422011901923,463.5779880980772,4786.289404296875,178.71059570312536,4482.129262141472,482.8707378585277,5521.357238726137,-556.3572387261374
176,6,1437807600000,1949,253,1,0,0,0,a,a,3770,,,0,,,,2490.369664067959,-541.3696640679591,2479.027607421875,-530.027607421875,2363.862346820122,-414.8623468201222,5168.735740446951,-3219.7357404469512
184,6,1437807600000,4373,399,1,0,0,0,d,c,3560,,,0,,,,4680.354001452306,-307.35400145230597,4219.497622070313,153.5023779296871,4187.043134383446,185.95686561655384,5554.957900533715,-1181.9579005337146
186,6,1437807600000,3916,364,1,0,0,0,a,a,290,10,2011,1,40,2014,"Jan,Apr,Jul,Oct",3528.6108548302277,387.3891451697723,3476.98,439.02,3536.3825209658207,379.61747903417927,5234.652088638948,-1318.652088638948
190,6,1437807600000,7294,590,1,0,0,0,a,a,1470,12,2006,1,40,2014,"Jan,Apr,Jul,Oct",5755.024503262917,1538.9754967370827,6408.986669921875,885.0133300781254,5529.193899444825,1764.8061005551754,5569.496765128308,1724.5032348716923
192,6,1437807600000,15935,1042,1,0,0,0,d,c,2770,3,2008,1,40,2014,"Jan,Apr,Jul,Oct",12745.027321780686,3189.972678219314,10668.91,5266.09,12001.991291336304,3933.008708663696,6466.2282803482085,9468.771719651791
194,6,1437807600000,5274,481,1,0,0,0,d,c,16970,,,1,5,2013,"Feb,May,Aug,Nov",5731.99089051907,-457.9908905190696,5832.26,-558.2600000000002,5753.170971802025,-479.1709718020247,5556.305941747589,-282.3059417475888
195,6,1437807600000,8274,1000,1,0,0,0,a,c,220,,,0,,,,7888.95681214268,385.04318785731994,7976.0307421875,297.96925781249956,7920.47174822498,353.5282517750202,6417.439132965024,1856.5608670349757
196,6,1437807600000,3369,448,1,0,0,0,c,a,3850,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",3614.7733764232607,-245.77337642326074,3815.26,-446.2600000000002,4140.659613661057,-771.6596136610569,5350.811671012809,-1981.8116710128088
199,6,1437807600000,7562,604,1,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec",7315.524009245598,246.47599075440212,7348.38599609375,213.61400390625022,6827.006206906921,734.9937930930791,5715.999336771114,1846.000663228886
201,6,1437807600000,5958,481,1,0,0,0,d,a,20260,,,1,18,2014,"Mar,Jun,Sept,Dec",5597.771363581292,360.22863641870845,5558.867607421875,399.1323925781253,5535.786949566154,422.21305043384564,5458.413603061112,499.58639693888836
202,6,1437807600000,6709,564,1,0,0,0,d,c,5140,5,2010,0,,,,6598.003308566936,110.99669143306437,6142.352470703125,566.6475292968753,6341.987699068672,367.01230093132835,5821.120733569143,887.8792664308567
205,6,1437807600000,5449,711,1,0,0,0,a,a,110,12,2007,0,,,,5313.082583291463,135.91741670853662,5049.528251953125,399.4717480468753,5308.526694409138,140.47330559086186,5832.32822363,-383.32822363000014
215,6,1437807600000,6905,537,1,0,0,0,d,a,150,,,1,45,2009,"Feb,May,Aug,Nov",5978.461491886141,926.5385081138593,5739.473828125,1165.5261718749998,5609.387721590287,1295.6122784097133,5591.786236693792,1313.2137633062084
216,6,1437807600000,4903,583,1,0,0,0,c,a,190,,,1,45,2009,"Feb,May,Aug,Nov",5157.596136218114,-254.59613621811422,4671.005,231.9949999999999,4839.884515218026,63.115484781974374,5640.0940806813305,-737.0940806813305
218,6,1437807600000,1795,258,1,0,0,0,a,c,640,,,1,9,2011,"Mar,Jun,Sept,Dec",3099.827250954355,-1304.827250954355,2739.59,-944.5900000000001,2537.64749675203,-742.6474967520298,5147.926498044777,-3352.926498044777
221,6,1437807600000,5319,496,1,0,0,0,d,c,13530,9,2013,0,,,,5923.619212176294,-604.6192121762942,5240.939873046875,78.06012695312529,5510.541806689984,-191.5418066899838,5726.9689843338565,-407.9689843338565
224,6,1437807600000,7836,545,1,0,0,0,d,c,7930,,,1,1,2013,"Jan,Apr,Jul,Oct",6951.053388517337,884.9466114826628,6422.32908203125,1413.6709179687496,6554.708430863506,1281.2915691364942,5627.98995729661,2208.0100427033904
227,6,1437807600000,3335,321,1,0,0,0,a,a,2370,,,0,,,,2901.2248976178153,433.77510238218474,3010.099462890625,324.9005371093749,2892.440232924706,442.5597670752941,5267.400867409451,-1932.4008674094512
231,6,1437807600000,5649,471,1,0,0,0,d,c,3840,10,2008,1,39,2010,"Feb,May,Aug,Nov",6182.429308772586,-533.4293087725864,5410.04,238.96000000000004,5422.947047061807,226.0529529381929,5591.082518076466,57.91748192353407
237,6,1437807600000,3372,400,1,0,0,0,a,a,1420,11,2007,0,,,,3243.135467155615,128.86453284438494,3521.38720703125,-149.38720703125,3559.9631816666188,-187.96318166661877,5367.144209716091,-1995.1442097160907
239,6,1437807600000,4312,436,1,0,0,0,d,c,610,,,0,,,,4738.897255783593,-426.8972557835932,4585.867021484375,-273.8670214843751,4563.289701036698,-251.2897010366978,5601.8561202355195,-1289.8561202355195
243,6,1437807600000,5148,775,1,0,0,0,a,a,310,,,1,5,2013,"Feb,May,Aug,Nov",5995.527161393536,-847.5271613935356,5495.401552734375,-347.4015527343754,5633.19325005222,-485.1932500522198,5788.843165747967,-640.8431657479669
247,6,1437807600000,6466,568,1,0,0,0,d,c,70,11,2010,1,5,2013,"Feb,May,Aug,Nov",6875.0467061216,-409.04670612160044,6733.387841796875,-267.38784179687536,6067.984793714768,398.0152062852321,5622.829782314686,843.1702176853141
248,6,1437807600000,6531,882,1,0,0,0,a,c,340,9,2012,1,40,2012,"Jan,Apr,Jul,Oct",6972.166863493924,-441.1668634939242,7708.48,-1177.4799999999996,7422.68483506847,-891.6848350684704,6167.049277824204,363.9507221757958
253,6,1437807600000,2841,362,1,0,0,0,a,c,250,,,1,5,2013,"Feb,May,Aug,Nov",3765.1222176336596,-924.1222176336596,3161.0863623046876,-320.08636230468755,3323.6299319784703,-482.62993197847027,5283.699384814216,-2442.6993848142156
255,6,1437807600000,6022,631,1,0,0,0,c,c,4630,3,2011,1,35,2011,"Feb,May,Aug,Nov",6605.99937528987,-583.9993752898699,6296.01,-274.0100000000002,6349.615993357784,-327.61599335778374,5829.919364275236,192.08063572476385
257,6,1437807600000,2679,308,1,0,0,0,a,a,420,12,2012,0,,,,2654.0302497046714,24.969750295328595,2677.2962939453123,1.7037060546877,2775.571675352341,-96.57167535234112,5223.287429050804,-2544.2874290508043
259,6,1437807600000,8958,1896,1,0,0,0,b,b,210,,,0,,,,8587.954328942204,370.0456710577964,10190.0124609375,-1232.0124609374998,7960.627953998333,997.3720460016666,7752.578460330085,1205.4215396699146
263,6,1437807600000,5611,491,1,0,0,0,a,c,1140,5,2013,1,40,2014,"Jan,Apr,Jul,Oct",4787.959144141783,823.0408558582167,4928.24,682.7600000000002,4989.000172666794,621.9998273332058,5575.842811354087,35.157188645913266
266,6,1437807600000,2298,262,1,0,0,0,a,c,360,3,2014,1,9,2011,"Mar,Jun,Sept,Dec",2979.9302172574007,-681.9302172574007,2615.0533349609377,-317.0533349609377,2512.039572290665,-214.0395722906651,5174.957296332053,-2876.9572963320534
268,6,1437807600000,2924,389,1,0,0,1,a,a,4520,2,2014,0,,,,3282.909041278851,-358.90904127885096,3479.852900390625,-555.8529003906251,3504.8035547058644,-580.8035547058644,5664.926597694663,-2740.9265976946626
275,6,1437807600000,7279,727,1,0,0,0,d,a,300,5,2014,1,40,2014,"Jan,Apr,Jul,Oct",7087.892554378895,191.1074456211054,7028.888330078125,250.11166992187464,7401.633136622197,-122.63313662219662,5851.18316928987,1427.8168307101296
276,6,1437807600000,1751,241,1,0,0,0,a,a,2960,10,2014,1,36,2013,"Mar,Jun,Sept,Dec",2632.533686707914,-881.5336867079141,2218.6825,-467.6824999999999,2324.6503464500965,-573.6503464500965,5040.610312199424,-3289.610312199424
277,6,1437807600000,5494,473,1,0,0,0,d,c,7840,,,1,31,2009,"Feb,May,Aug,Nov",6569.310871836472,-1075.310871836472,5682.41,-188.40999999999985,5689.312409094124,-195.31240909412372,5608.216692692775,-114.21669269277481
286,6,1437807600000,1438,142,1,0,0,0,a,a,1460,4,2015,0,,,,1563.3325512247047,-125.33255122470473,1665.6798559570314,-227.67985595703135,1272.4050580780568,165.59494192194325,5010.486304920283,-3572.486304920283
288,6,1437807600000,5145,427,1,0,0,0,d,a,800,,,1,14,2011,"Mar,Jun,Sept,Dec",4332.912536809339,812.0874631906609,4757.79787109375,387.20212890625044,4587.450816325432,557.5491836745678,5334.1014002921875,-189.10140029218746
299,6,1437807600000,10879,1086,1,0,0,0,d,c,38630,9,2012,0,,,,8859.356147484687,2019.6438525153135,9767.298056640626,1111.7019433593741,10990.658486835247,-111.65848683524746,6696.615751256613,4182.384248743387
301,6,1437807600000,3519,370,1,0,0,0,a,c,4510,3,2015,0,,,,3904.6593736115788,-385.65937361157876,3888.013251953125,-369.01325195312484,3700.797926120049,-181.79792612004894,5493.697439061478,-1974.6974390614778
305,6,1437807600000,5838,576,1,0,0,0,c,c,2470,2,2005,1,31,2013,"Mar,Jun,Sept,Dec",5483.377056465009,354.62294353499055,5760.26,77.73999999999978,5617.001159287578,220.99884071242195,5708.51084121989,129.4891587801103
306,6,1437807600000,2894,335,1,0,0,0,a,a,5100,4,2007,1,40,2014,"Jan,Apr,Jul,Oct",3647.4795085126357,-753.4795085126357,3413.06,-519.06,3465.7722693007054,-571.7722693007054,5226.4540585450595,-2332.4540585450595
312,6,1437807600000,4744,442,1,0,0,0,d,a,11300,3,2012,0,,,,5209.154837558383,-465.1548375583834,4599.7226953125,144.27730468749996,4973.156889788395,-229.15688978839535,5539.228091366269,-795.2280913662689
320,6,1437807600000,11221,1499,1,0,0,0,a,c,210,9,2012,0,,,,11213.947591382985,7.052408617015317,11635.686669921875,-414.68666992187536,11722.262457720524,-501.26245772052425,7169.623596122343,4051.376403877657
323,6,1437807600000,8349,697,1,0,0,0,d,c,8400,4,2012,1,5,2013,"Feb,May,Aug,Nov",8125.444506982693,223.55549301730662,7845.87,503.1300000000001,8130.671324826366,218.3286751736341,5874.535945011739,2474.4640549882606
342,6,1437807600000,12151,896,1,0,0,0,d,c,15770,,,1,40,2014,"Jan,Apr,Jul,Oct",10753.464449952033,1397.5355500479673,10313.175,1837.8250000000007,10731.15111092437,1419.8488890756307,6262.6203194030095,5888.3796805969905
347,6,1437807600000,6025,472,1,0,0,0,d,c,9360,7,2013,1,22,2012,"Mar,Jun,Sept,Dec",5627.322646480453,397.67735351954707,5721.255,303.7449999999999,5551.544555416851,473.4554445831491,5564.1307024312555,460.8692975687445
352,6,1437807600000,5840,574,1,0,0,0,d,c,6360,,,1,40,2012,"Mar,Jun,Sept,Dec",5768.001843361097,71.99815663890331,6632.96599609375,-792.9659960937497,6582.621799267417,-742.6217992674174,5746.518204515742,93.48179548425833
358,6,1437807600000,7177,898,1,0,0,0,a,a,2890,10,2003,0,,,,7424.889549020262,-247.88954902026217,8062.414921875,-885.4149218749999,7667.867482341415,-490.86748234141487,6128.856504266732,1048.1434957332676
364,6,1437807600000,3273,411,1,0,0,0,a,c,13620,,,1,10,2014,"Mar,Jun,Sept,Dec",3475.3527853072173,-202.35278530721735,3961.24,-688.2399999999998,4099.278397135025,-826.2783971350254,5394.096608367981,-2121.0966083679814
370,6,1437807600000,6305,578,1,0,0,0,d,a,8250,10,2000,1,31,2009,"Jan,Apr,Jul,Oct",6840.827121011911,-535.827121011911,6451.63,-146.6300000000001,6725.676016427165,-420.67601642716545,5636.841717023344,668.1582829766558
371,6,1437807600000,5887,462,1,0,0,0,d,c,1970,7,2009,1,45,2014,"Feb,May,Aug,Nov",5416.099525861311,470.9004741386889,5595.287998046875,291.71200195312485,5413.487320847398,473.5126791526018,5563.741563819378,323.2584361806221
374,6,1437807600000,3872,449,1,0,0,0,a,a,1150,9,2007,0,,,,3517.9241658029955,354.0758341970045,3651.4719775390627,220.52802246093734,4006.3513347427906,-134.35133474279064,5447.881639931293,-1575.8816399312927
375,6,1437807600000,3806,332,1,0,0,0,a,c,15710,2,2013,1,37,2009,"Jan,Apr,Jul,Oct",4388.905573380997,-582.9055733809973,3755.8433349609377,50.15666503906232,3618.362261555678,187.63773844432217,5423.97116456143,-1617.9711645614298
376,6,1437807600000,5566,657,1,0,0,0,a,a,160,8,2012,0,,,,5109.615220552674,456.38477944732585,5296.20794921875,269.7920507812496,5017.807539991623,548.1924600083767,5769.2456285853405,-203.24562858534046
377,6,1437807600000,5312,649,1,0,0,0,a,c,100,6,2010,1,18,2010,"Feb,May,Aug,Nov",6131.748833795636,-819.7488337956356,5693.76833984375,-381.76833984375025,5608.047541908509,-296.0475419085087,5779.077753599384,-467.07775359938387
381,6,1437807600000,4909,452,1,0,0,0,a,a,1800,11,2006,1,5,2013,"Feb,May,Aug,Nov",4096.943443541355,812.056556458645,4202.3176171875,706.6823828124998,4148.720607928521,760.2793920714794,5282.076652636082,-373.07665263608214
384,6,1437807600000,4988,606,1,0,0,0,a,c,130,,,1,14,2011,"Jan,Apr,Jul,Oct",5275.755747271813,-287.75574727181265,5253.142958984375,-265.1429589843747,4986.848846010453,1.1511539895473106,5700.206705787976,-712.2067057879758
387,6,1437807600000,6179,828,1,0,0,0,c,a,210,,,1,36,2013,"Mar,Jun,Sept,Dec",6006.397366930578,172.60263306942215,6472.22,-293.22000000000025,6309.3432412068905,-130.34324120689053,5951.824018211482,227.17598178851767
392,6,1437807600000,3739,367,1,0,0,0,a,a,2120,,,0,,,,3197.2686927698956,541.7313072301044,3241.52388671875,497.47611328125004,3446.6138450424733,292.38615495752674,5334.590762756154,-1595.5907627561537
406,6,1437807600000,7768,606,1,0,0,0,d,c,8240,3,2001,1,10,2013,"Feb,May,Aug,Nov",7570.738780501823,197.26121949817662,7859.95181640625,-91.95181640625015,7279.513119555599,488.4868804444013,5742.269432611327,2025.730567388673
412,6,1437807600000,12898,922,1,0,0,0,d,c,4460,,,1,39,2010,"Jan,Apr,Jul,Oct",11035.402260617631,1862.5977393823687,10615.51658203125,2282.4834179687496,10220.20441738475,2677.79558261525,6299.3647745646595,6598.6352254353405
415,6,1437807600000,6883,586,1,0,0,0,d,c,6910,4,2005,0,,,,6696.705493933323,186.29450606667706,7378.627275390625,-495.6272753906251,6655.6949422727885,227.30505772721153,5857.911288898991,1025.0887111010088
417,6,1437807600000,3344,342,1,0,0,0,a,c,840,,,1,10,2014,"Jan,Apr,Jul,Oct",3111.2345865150546,232.76541348494538,3181.0425,162.95749999999998,3329.946006349808,14.053993650191842,5266.156096314749,-1922.1560963147494
419,6,1437807600000,3176,539,1,0,0,0,c,a,1620,9,2009,0,,,,4304.347861997766,-1128.347861997766,4218.365068359375,-1042.365068359375,4580.65653913427,-1404.6565391342701,5606.877343381639,-2430.8773433816386
423,6,1437807600000,9328,1763,1,0,0,0,b,a,1270,5,2014,0,,,,10017.134446869179,-689.1344468691786,10833.0075390625,-1505.0075390625007,11421.189558319336,-2093.1895583193364,7501.62633712418,1826.3736628758197
